origin,destination,carrier,planned_lead_time,current_transit_days,port_congestion_index,is_delayed,delay_days
Shenzhen,LA,Maersk,12,31,0.9825878115518009,1,19
Penang,LA,DHL,18,37,0.6922338746454207,1,19
Shenzhen,LA,DHL,14,33,0.37822290550604687,1,19
Taipei,LA,Maersk,19,41,0.2808606666790123,1,22
Taipei,Chicago,Maersk,19,43,0.663317843674481,1,24
Shenzhen,LA,Maersk,21,23,0.9808165824953037,1,2
Shenzhen,Rotterdam,Maersk,27,28,0.6267150801038488,1,1
Taipei,Rotterdam,Maersk,35,18,0.8816149409898382,0,0
Taipei,LA,Maersk,30,41,0.3291034310477686,1,11
Taipei,Rotterdam,FedEx,30,9,0.4069537824742556,0,0
Shenzhen,LA,FedEx,10,28,0.9062752395893533,1,18
Taipei,Rotterdam,FedEx,12,38,0.7568667019578188,1,26
Taipei,Rotterdam,FedEx,14,35,0.9814103203679058,1,21
Penang,LA,DHL,34,34,0.7747642097322419,0,0
Shenzhen,LA,Maersk,35,13,0.44851570721823175,0,0
Penang,Chicago,DHL,26,31,0.5310680198223631,1,5
Penang,LA,Maersk,17,32,0.9005154924631367,1,15
Taipei,LA,Maersk,26,30,0.5516467360980479,1,4
Shenzhen,Chicago,DHL,18,22,0.2553973741644452,1,4
Taipei,LA,FedEx,15,40,0.43561981276994943,1,25
Shenzhen,LA,DHL,26,12,0.5163159888491179,0,0
Penang,Chicago,DHL,17,22,0.09671983355112956,1,5
Shenzhen,LA,Maersk,30,24,0.7437626742528902,0,0
Taipei,LA,Maersk,16,36,0.10935393335497301,1,20
Taipei,Chicago,Maersk,16,33,0.40491771336880567,1,17
Taipei,Chicago,FedEx,24,22,0.8046224415404045,0,0
Shenzhen,Rotterdam,DHL,16,11,0.4675703616132969,0,0
Penang,LA,DHL,31,5,0.842015519718508,0,0
Penang,Rotterdam,FedEx,36,32,0.341881322056115,0,0
Shenzhen,Rotterdam,DHL,17,37,0.9576362939984354,1,20
Taipei,Chicago,DHL,18,8,0.20946843180523556,0,0
Penang,LA,Maersk,37,24,0.03826414498930131,0,0
Taipei,LA,FedEx,24,40,0.8724265429904186,1,16
Shenzhen,Chicago,Maersk,11,35,0.7522027159504082,1,24
Taipei,Rotterdam,FedEx,16,42,0.2319838370673728,1,26
Penang,Chicago,Maersk,24,32,0.9847416071366739,1,8
Penang,LA,DHL,27,7,0.5022801292685278,0,0
Taipei,Chicago,FedEx,31,10,0.9510654401441635,0,0
Shenzhen,LA,FedEx,27,27,0.5050287713869993,0,0
Taipei,Rotterdam,Maersk,19,11,0.471874586771291,0,0
Shenzhen,LA,FedEx,31,40,0.44913853714446506,1,9
Taipei,Rotterdam,DHL,27,5,0.3348752761329502,0,0
Penang,Rotterdam,DHL,10,10,0.5337014971765517,0,0
Shenzhen,LA,DHL,16,28,0.45255466194856786,1,12
Shenzhen,LA,Maersk,12,41,0.03674687662355414,1,29
Shenzhen,Rotterdam,FedEx,23,40,0.2604352334235025,1,17
Penang,Chicago,Maersk,21,28,0.2131228001055584,1,7
Taipei,LA,DHL,23,42,0.8674356023210665,1,19
Penang,Rotterdam,FedEx,38,33,0.5988699772268414,0,0
Shenzhen,Rotterdam,DHL,13,41,0.7636831004497274,1,28
Taipei,Chicago,FedEx,22,36,0.9568260377492805,1,14
Penang,LA,FedEx,25,29,0.64403927252641,1,4
Shenzhen,Rotterdam,Maersk,25,14,0.9826099914047444,0,0
Shenzhen,Chicago,FedEx,31,39,0.3117640516521296,1,8
Penang,Rotterdam,DHL,14,29,0.18626718231289385,1,15
Penang,LA,FedEx,29,31,0.40330988799291145,1,2
Penang,Chicago,DHL,34,36,0.470799414935808,1,2
Shenzhen,Rotterdam,Maersk,15,16,0.8953615428525851,1,1
Penang,Chicago,DHL,15,8,0.5599404390366763,0,0
Shenzhen,LA,FedEx,27,30,0.292180999418017,1,3
Penang,Chicago,DHL,15,7,0.7426342828675209,0,0
Shenzhen,LA,DHL,16,21,0.5058319371390709,1,5
Shenzhen,Rotterdam,FedEx,33,13,0.16213194527517016,0,0
Taipei,LA,DHL,39,33,0.5768197875912522,0,0
Penang,Rotterdam,FedEx,33,5,0.9113945368072839,0,0
Penang,Rotterdam,Maersk,25,22,0.8426226174758201,0,0
Shenzhen,LA,DHL,18,24,0.5868099726353311,1,6
Shenzhen,Rotterdam,Maersk,35,38,0.37708317388498813,1,3
Shenzhen,Chicago,DHL,36,32,0.08697875106421116,0,0
Taipei,Rotterdam,DHL,22,39,0.4696489233316238,1,17
Taipei,LA,Maersk,21,20,0.7520794375295792,0,0
Shenzhen,Chicago,DHL,28,25,0.3602737197330106,0,0
Penang,Chicago,DHL,35,17,0.2354468255516644,0,0
Penang,Rotterdam,Maersk,32,39,0.9313797192709534,1,7
Taipei,Rotterdam,DHL,32,36,0.8215557004579924,1,4
Taipei,LA,FedEx,10,42,0.6382756194201447,1,32
Shenzhen,Chicago,DHL,17,10,0.13678334392051938,0,0
Penang,LA,DHL,13,42,0.14490884040617302,1,29
Shenzhen,Rotterdam,DHL,30,42,0.10321959145577897,1,12
Taipei,Chicago,Maersk,39,17,0.6162966668927432,0,0
Penang,LA,FedEx,31,43,0.115562796473336,1,12
Penang,LA,FedEx,28,17,0.842627198862633,0,0
Taipei,LA,DHL,30,16,0.9929650018193221,0,0
Shenzhen,LA,Maersk,35,37,0.36634818470866526,1,2
Shenzhen,LA,Maersk,14,32,0.45366984696709745,1,18
Penang,Chicago,FedEx,26,7,0.7116671769856787,0,0
Taipei,LA,Maersk,12,22,0.9371530063257658,1,10
Penang,Chicago,DHL,28,30,0.8940937735563851,1,2
Taipei,LA,DHL,10,44,0.057591828749848584,1,34
Shenzhen,Rotterdam,Maersk,38,6,0.16907180255676502,0,0
Taipei,Rotterdam,DHL,32,8,0.7545971985577923,0,0
Shenzhen,LA,FedEx,10,32,0.6888931080324473,1,22
Taipei,Rotterdam,DHL,32,32,0.13321859404012326,0,0
Penang,Chicago,Maersk,29,29,0.5020645820015677,0,0
Shenzhen,LA,FedEx,18,30,0.7808146310852956,1,12
Penang,Chicago,DHL,32,6,0.21878068226269365,0,0
Penang,LA,FedEx,14,38,0.8712876357346663,1,24
Shenzhen,Rotterdam,Maersk,16,34,0.05297177482036797,1,18
Shenzhen,Chicago,DHL,34,25,0.7821950850680739,0,0
Penang,Rotterdam,DHL,35,41,0.6158188997898703,1,6
Penang,Rotterdam,FedEx,15,27,0.3151993466543491,1,12
Penang,LA,DHL,26,37,0.7209325483419113,1,11
Penang,Chicago,DHL,31,6,0.7823657951511597,0,0
Shenzhen,Rotterdam,DHL,26,31,0.9338989713039693,1,5
Shenzhen,LA,DHL,22,26,0.3677746721542636,1,4
Penang,LA,Maersk,21,38,0.6860167359799549,1,17
Taipei,LA,DHL,13,20,0.6026162769346909,1,7
Taipei,Rotterdam,FedEx,39,24,0.5252060694570885,0,0
Shenzhen,LA,Maersk,17,30,0.8904164741550379,1,13
Penang,Chicago,FedEx,14,20,0.0031673141384003234,1,6
Penang,Chicago,FedEx,14,10,0.28211160610359765,0,0
Shenzhen,Rotterdam,FedEx,22,27,0.5382772395448301,1,5
Taipei,Chicago,Maersk,35,41,0.17829326163655235,1,6
Taipei,LA,Maersk,20,12,0.9078665337327583,0,0
Taipei,Rotterdam,Maersk,17,10,0.6475951176130154,0,0
Shenzhen,LA,DHL,17,41,0.4778829946319899,1,24
Taipei,Rotterdam,FedEx,10,26,0.8147017590666545,1,16
Shenzhen,Rotterdam,Maersk,22,10,0.4508861914651038,0,0
Shenzhen,LA,FedEx,38,36,0.5586530119300095,0,0
Penang,Chicago,Maersk,14,21,0.0027509955539209985,1,7
Taipei,Chicago,Maersk,37,42,0.36570053019507354,1,5
Shenzhen,Rotterdam,Maersk,30,21,0.13879047235096975,0,0
Taipei,LA,FedEx,17,41,0.689688680662291,1,24
Taipei,LA,DHL,26,27,0.4790269589757338,1,1
Penang,Rotterdam,Maersk,32,17,0.3017575572502308,0,0
Taipei,Chicago,Maersk,32,36,0.4678323393717424,1,4
Penang,LA,Maersk,22,26,0.20962988795134618,1,4
Shenzhen,Chicago,DHL,18,11,0.9250866324861405,0,0
Taipei,Chicago,FedEx,11,26,0.053972632550913,1,15
Shenzhen,Rotterdam,FedEx,28,25,0.8654170352961204,0,0
Taipei,Rotterdam,FedEx,29,10,0.5113587887333509,0,0
Shenzhen,Chicago,FedEx,26,18,0.6189464961388172,0,0
Taipei,LA,Maersk,16,20,0.3026056209087038,1,4
Taipei,LA,DHL,39,7,0.9666976167943213,0,0
Taipei,Rotterdam,Maersk,35,13,0.2818509585194898,0,0
Taipei,Chicago,DHL,12,25,0.5888779971403043,1,13
Taipei,LA,FedEx,28,34,0.9934167051071289,1,6
Taipei,LA,DHL,28,34,0.8810943963834458,1,6
Taipei,Rotterdam,Maersk,33,36,0.5363298252861061,1,3
Taipei,Chicago,Maersk,18,27,0.9903745229672121,1,9
Taipei,LA,FedEx,19,7,0.7013698617326146,0,0
Shenzhen,Rotterdam,Maersk,38,5,0.20870041614180934,0,0
Penang,LA,Maersk,23,7,0.4055962104358064,0,0
Taipei,LA,DHL,27,41,0.334493334011551,1,14
Penang,LA,Maersk,35,11,0.34401370827118916,0,0
Taipei,Rotterdam,FedEx,24,7,0.7604564393598663,0,0
Taipei,Chicago,FedEx,35,40,0.5842629272727936,1,5
Shenzhen,Rotterdam,Maersk,10,7,0.03809271158952854,0,0
Shenzhen,Chicago,FedEx,39,8,0.877448483650976,0,0
Penang,LA,DHL,34,35,0.29679614048016456,1,1
Shenzhen,Chicago,DHL,15,6,0.9970748769131437,0,0
Shenzhen,LA,Maersk,39,18,0.9541907303347857,0,0
Penang,LA,Maersk,24,41,0.9405307166819652,1,17
Shenzhen,Rotterdam,DHL,34,35,0.8111276040639737,1,1
Taipei,LA,FedEx,15,6,0.22061333168354258,0,0
Penang,Rotterdam,Maersk,27,35,0.532632744028782,1,8
Penang,Chicago,Maersk,10,26,0.2243026268249746,1,16
Taipei,Chicago,FedEx,39,14,0.2596754555889492,0,0
Shenzhen,LA,Maersk,33,34,0.6109517694362774,1,1
Penang,Rotterdam,FedEx,12,37,0.04083354535306338,1,25
Penang,LA,FedEx,26,23,0.9694585668207076,0,0
Taipei,Rotterdam,FedEx,25,29,0.9186731725779644,1,4
Taipei,Rotterdam,FedEx,17,5,0.38076757215771984,0,0
Shenzhen,Rotterdam,FedEx,37,36,0.5154224480069131,0,0
Penang,Chicago,DHL,26,29,0.466119419267759,1,3
Shenzhen,Rotterdam,FedEx,17,21,0.8821997786174698,1,4
Shenzhen,Chicago,DHL,26,18,0.688601876316111,0,0
Taipei,Rotterdam,FedEx,34,17,0.27811124742435644,0,0
Penang,Chicago,Maersk,39,42,0.4468412544652969,1,3
Penang,Chicago,DHL,18,43,0.42896597568676376,1,25
Penang,Chicago,Maersk,21,6,0.9593351682839186,0,0
Taipei,LA,FedEx,38,36,0.17531091051463965,0,0
Taipei,Rotterdam,FedEx,34,36,0.08957633729442904,1,2
Taipei,LA,Maersk,28,44,0.8806188321616902,1,16
Taipei,Rotterdam,FedEx,13,10,0.8966859895058709,0,0
Taipei,Rotterdam,Maersk,30,29,0.8717390879121647,0,0
Penang,LA,FedEx,31,7,0.5109769156255564,0,0
Shenzhen,Chicago,FedEx,34,22,0.6597444282694604,0,0
Penang,Rotterdam,DHL,38,42,0.5633630475609839,1,4
Shenzhen,Chicago,Maersk,20,7,0.06944782605440092,0,0
Taipei,LA,FedEx,37,9,0.5958348969007224,0,0
Shenzhen,Chicago,Maersk,13,28,0.013614147256100884,1,15
Penang,Rotterdam,DHL,23,38,0.32498740955708616,1,15
Penang,Rotterdam,Maersk,23,43,0.932292575873167,1,20
Shenzhen,Rotterdam,DHL,15,28,0.3040452696358076,1,13
Taipei,LA,Maersk,38,40,0.9398266426442479,1,2
Taipei,Rotterdam,Maersk,26,32,0.25013395714924425,1,6
Penang,LA,DHL,11,38,0.31456224046153247,1,27
Shenzhen,Chicago,FedEx,17,20,0.6284074964385535,1,3
Taipei,Rotterdam,FedEx,13,40,0.7616269727892948,1,27
Taipei,Rotterdam,FedEx,19,11,0.501387768004884,0,0
Penang,Rotterdam,Maersk,16,22,0.8821156871941555,1,6
Taipei,Chicago,Maersk,13,10,0.04024042161061925,0,0
Shenzhen,Rotterdam,FedEx,25,32,0.9221948386343706,1,7
Penang,LA,Maersk,23,43,0.19630779989540803,1,20
Penang,Chicago,Maersk,25,38,0.8842387450846559,1,13
Shenzhen,Chicago,FedEx,34,33,0.4008631794863805,0,0
Penang,Chicago,DHL,18,8,0.8327570558710377,0,0
Taipei,Chicago,Maersk,13,18,0.6716655498036951,1,5
Taipei,Chicago,Maersk,38,9,0.1759416324782621,0,0
Shenzhen,LA,Maersk,33,29,0.9180475698814484,0,0
Taipei,Chicago,Maersk,15,43,0.24551739048845966,1,28
Shenzhen,Rotterdam,DHL,10,12,0.24414011869499908,1,2
Shenzhen,Chicago,FedEx,16,19,0.8141788966373805,1,3
Taipei,Chicago,Maersk,10,23,0.10587325557252103,1,13
Shenzhen,Chicago,FedEx,28,15,0.22203590637046033,0,0
Taipei,Chicago,Maersk,17,24,0.5036775734210623,1,7
Penang,Chicago,DHL,34,40,0.8304770286866243,1,6
Penang,LA,FedEx,12,22,0.1474839747372675,1,10
Shenzhen,LA,DHL,10,18,0.5476682345123464,1,8
Taipei,Chicago,Maersk,10,42,0.7112405918029395,1,32
Taipei,LA,DHL,16,29,0.8605952247159513,1,13
Penang,Rotterdam,DHL,30,20,0.9355655602022196,0,0
Penang,Chicago,Maersk,22,22,0.7846399144689324,0,0
Taipei,Rotterdam,Maersk,39,5,0.6528283982220019,0,0
Shenzhen,Rotterdam,FedEx,10,44,0.43362008531276586,1,34
Penang,Chicago,Maersk,25,5,0.11211015418841963,0,0
Shenzhen,Rotterdam,FedEx,31,5,0.7097371925255213,0,0
Shenzhen,Rotterdam,DHL,39,25,0.9927373044754869,0,0
Penang,Rotterdam,DHL,31,29,0.7367605947320999,0,0
Shenzhen,Chicago,FedEx,23,31,0.01671109373772628,1,8
Shenzhen,Chicago,Maersk,13,14,0.49625997804183875,1,1
Taipei,Rotterdam,Maersk,32,16,0.6146466324829039,0,0
Shenzhen,Chicago,DHL,32,32,0.689674201102843,0,0
Taipei,Chicago,FedEx,21,36,0.7197258356007086,1,15
Penang,Rotterdam,DHL,34,37,0.558108441216524,1,3
Penang,Chicago,DHL,21,12,0.22336033273424027,0,0
Taipei,LA,Maersk,26,30,0.9422006614765467,1,4
Penang,Chicago,FedEx,30,6,0.6966664676636619,0,0
Shenzhen,LA,DHL,24,39,0.23684003686940946,1,15
Shenzhen,Rotterdam,Maersk,19,38,0.3223218322702729,1,19
Shenzhen,Chicago,DHL,12,10,0.9219276706303697,0,0
Penang,Rotterdam,DHL,32,35,0.8874851867073358,1,3
Shenzhen,Rotterdam,Maersk,29,27,0.4051464383580896,0,0
Penang,Rotterdam,Maersk,29,16,0.03830722199145098,0,0
Shenzhen,Rotterdam,FedEx,38,32,0.048497368893938186,0,0
Taipei,Rotterdam,DHL,21,19,0.28391829091838905,0,0
Penang,Chicago,FedEx,10,23,0.6291222193389995,1,13
Penang,LA,Maersk,10,16,0.5841946353345618,1,6
Shenzhen,Chicago,Maersk,19,6,0.6338277869439427,0,0
Penang,Chicago,DHL,27,15,0.7172829719321067,0,0
Penang,Chicago,FedEx,24,41,0.019032253592738413,1,17
Taipei,Chicago,FedEx,11,42,0.10508559517244287,1,31
Taipei,LA,DHL,26,29,0.35948345182721264,1,3
Shenzhen,Chicago,DHL,17,25,0.15485999752158175,1,8
Taipei,Rotterdam,FedEx,31,40,0.07532004254455416,1,9
Shenzhen,Chicago,Maersk,31,13,0.6409643959973319,0,0
Shenzhen,Chicago,Maersk,35,16,0.815336477491099,0,0
Shenzhen,LA,DHL,35,14,0.7526266574342825,0,0
Penang,LA,FedEx,18,9,0.8170397786091792,0,0
Taipei,Rotterdam,FedEx,30,37,0.6658565440578772,1,7
Shenzhen,Chicago,FedEx,29,9,0.7353453218142022,0,0
Taipei,Chicago,Maersk,20,20,0.2717787742083013,0,0
Shenzhen,Chicago,Maersk,15,41,0.9930080362841643,1,26
Taipei,Rotterdam,FedEx,33,41,0.1831656544938871,1,8
Taipei,LA,FedEx,23,33,0.2144938743893825,1,10
Shenzhen,Rotterdam,DHL,10,22,0.28892183181584685,1,12
Penang,Chicago,DHL,16,33,0.9753324301065789,1,17
Taipei,LA,FedEx,33,10,0.9882885893539061,0,0
Penang,LA,FedEx,18,22,0.7948937497064975,1,4
Penang,Rotterdam,Maersk,20,36,0.6290575985596337,1,16
Shenzhen,LA,FedEx,33,35,0.5200625751846134,1,2
Shenzhen,LA,DHL,32,15,0.9706208456868457,0,0
Shenzhen,Chicago,Maersk,25,30,0.6956228028582475,1,5
Taipei,Chicago,DHL,28,32,0.9447301283260302,1,4
Shenzhen,LA,DHL,11,31,0.3165507994776239,1,20
Shenzhen,LA,Maersk,24,23,0.33377479226956563,0,0
Taipei,Rotterdam,DHL,12,31,0.8547245941184356,1,19
Taipei,Rotterdam,FedEx,13,24,0.14985492058529437,1,11
Shenzhen,LA,DHL,29,7,0.9459278612960758,0,0
Shenzhen,Chicago,Maersk,31,20,0.5074743546634075,0,0
Shenzhen,LA,Maersk,37,43,0.9264138785836977,1,6
Shenzhen,LA,Maersk,16,33,0.3367927887258131,1,17
Penang,Chicago,DHL,21,19,0.715958904139397,0,0
Penang,Chicago,FedEx,13,34,0.48287512197268967,1,21
Shenzhen,Rotterdam,Maersk,19,44,0.626803630245473,1,25
Penang,Rotterdam,FedEx,15,5,0.5043724931391522,0,0
Taipei,Rotterdam,Maersk,34,33,0.9671156173713614,0,0
Penang,Rotterdam,FedEx,39,34,0.6921053978139172,0,0
Penang,Chicago,FedEx,31,44,0.2513189686263154,1,13
Shenzhen,LA,FedEx,23,36,0.9096769219050845,1,13
Penang,Rotterdam,Maersk,12,14,0.29402973815510436,1,2
Penang,Rotterdam,DHL,26,31,0.3716050993008563,1,5
Penang,Chicago,DHL,20,12,0.10212369802021337,0,0
Penang,Chicago,DHL,19,40,0.8999665197961908,1,21
Taipei,LA,FedEx,35,39,0.286112023227863,1,4
Shenzhen,LA,Maersk,38,40,0.25891761793138235,1,2
Shenzhen,Chicago,FedEx,30,40,0.9202625979949539,1,10
Taipei,Rotterdam,Maersk,19,29,0.8055268624050334,1,10
Penang,Rotterdam,FedEx,19,24,0.1410789215193744,1,5
Taipei,Rotterdam,Maersk,12,21,0.7693245039036807,1,9
Penang,LA,Maersk,33,27,0.9130330980537907,0,0
Taipei,Rotterdam,Maersk,35,29,0.07851121821074392,0,0
Shenzhen,Rotterdam,FedEx,24,35,0.8252149949045731,1,11
Shenzhen,Chicago,DHL,26,10,0.547420051873056,0,0
Shenzhen,Rotterdam,FedEx,36,39,0.6691974493788007,1,3
Penang,Chicago,FedEx,27,8,0.4928543389049369,0,0
Penang,Rotterdam,Maersk,28,44,0.6978030849052786,1,16
Taipei,LA,Maersk,28,24,0.034097861666753215,0,0
Taipei,Rotterdam,DHL,21,5,0.7627067232232837,0,0
Shenzhen,Rotterdam,DHL,33,30,0.03334369785895841,0,0
Penang,Chicago,Maersk,14,38,0.45529984774734344,1,24
Taipei,Chicago,DHL,33,14,0.15096499313029488,0,0
Penang,Chicago,DHL,36,27,0.8235742773513072,0,0
Penang,Rotterdam,Maersk,25,28,0.3136609091756686,1,3
Shenzhen,Rotterdam,FedEx,39,17,0.4540935446043325,0,0
Shenzhen,LA,DHL,24,33,0.4287507412983116,1,9
Penang,Rotterdam,Maersk,24,31,0.7725019656847065,1,7
Penang,LA,DHL,36,35,0.4811443597959755,0,0
Penang,Chicago,DHL,15,14,0.7889583350103461,0,0
Penang,Chicago,Maersk,21,35,0.07350827680267524,1,14
Shenzhen,Chicago,DHL,11,43,0.1915939679029951,1,32
Taipei,LA,DHL,36,14,0.5515342496463607,0,0
Shenzhen,Rotterdam,DHL,29,28,0.947088324752695,0,0
Taipei,Chicago,FedEx,18,37,0.07475784672178032,1,19
Penang,Rotterdam,FedEx,13,18,0.04308421615686431,1,5
Taipei,Rotterdam,DHL,14,39,0.15655067492785568,1,25
Shenzhen,Chicago,Maersk,30,38,0.6411531288601565,1,8
Shenzhen,LA,DHL,35,21,0.39899291667024717,0,0
Penang,Rotterdam,DHL,17,25,0.8255523794176862,1,8
Shenzhen,Chicago,FedEx,31,36,0.07193315148136581,1,5
Penang,Rotterdam,FedEx,19,7,0.19641408681470107,0,0
Shenzhen,Rotterdam,FedEx,16,19,0.3000264054648957,1,3
Shenzhen,Rotterdam,DHL,31,12,0.6267300866887853,0,0
Penang,Rotterdam,DHL,23,36,0.6851726903015473,1,13
Taipei,Rotterdam,Maersk,39,42,0.12420329396377383,1,3
Shenzhen,LA,DHL,39,30,0.9438047089917395,0,0
Taipei,LA,DHL,14,34,0.34104413519020915,1,20
Shenzhen,Chicago,FedEx,25,13,0.7131687630002831,0,0
Shenzhen,LA,FedEx,24,36,0.5242077189476988,1,12
Shenzhen,LA,FedEx,14,15,0.22275811354710662,1,1
Shenzhen,LA,FedEx,12,26,0.8462283231154111,1,14
Taipei,Rotterdam,FedEx,32,38,0.8182380281919299,1,6
Taipei,Rotterdam,Maersk,38,22,0.3960718539166901,0,0
Shenzhen,Chicago,Maersk,19,23,0.5886075856938554,1,4
Shenzhen,Chicago,Maersk,14,22,0.25782569593593974,1,8
Taipei,Chicago,FedEx,32,41,0.6898516287463015,1,9
Penang,Rotterdam,FedEx,24,22,0.3090268126204314,0,0
Penang,LA,FedEx,27,16,0.8440787343822349,0,0
Taipei,LA,Maersk,34,8,0.2173851042772743,0,0
Shenzhen,Rotterdam,FedEx,17,31,0.01480342281846414,1,14
Shenzhen,Chicago,Maersk,30,9,0.26850804196791844,0,0
Penang,Chicago,FedEx,11,10,0.1910524864594867,0,0
Penang,Chicago,DHL,31,17,0.5082864397249243,0,0
Taipei,Rotterdam,Maersk,17,27,0.2037032916565763,1,10
Penang,Chicago,DHL,32,29,0.7631898707194947,0,0
Taipei,Chicago,Maersk,17,8,0.24137063800400393,0,0
Penang,Rotterdam,FedEx,13,36,0.7069681799126557,1,23
Penang,LA,FedEx,39,19,0.578470923013724,0,0
Penang,Rotterdam,DHL,28,30,0.9862498564718843,1,2
Shenzhen,Rotterdam,FedEx,32,15,0.9999009770092316,0,0
Shenzhen,Rotterdam,Maersk,27,13,0.86952608331733,0,0
Shenzhen,Rotterdam,FedEx,39,15,0.7599833692987511,0,0
Penang,LA,FedEx,30,6,0.38645641400057373,0,0
Taipei,Chicago,Maersk,38,31,0.7532767271313036,0,0
Taipei,Rotterdam,DHL,32,30,0.9566755370794907,0,0
Taipei,LA,DHL,10,12,0.02337757539544416,1,2
Taipei,Chicago,FedEx,29,25,0.5379147001977388,0,0
Shenzhen,Chicago,Maersk,24,25,0.2179983043884346,1,1
Shenzhen,Chicago,DHL,27,12,0.5578763158688504,0,0
Penang,Rotterdam,DHL,31,5,0.46644708975889115,0,0
Penang,Rotterdam,FedEx,21,42,0.5757685815522844,1,21
Taipei,Chicago,Maersk,10,17,0.5509622214187242,1,7
Shenzhen,Chicago,DHL,16,13,0.960107039168562,0,0
Taipei,Chicago,FedEx,28,32,0.5521861089347361,1,4
Penang,Chicago,FedEx,37,10,0.8462320881248673,0,0
Penang,Chicago,FedEx,10,27,0.3198202868008465,1,17
Taipei,Chicago,FedEx,33,40,0.4381006887910489,1,7
Penang,LA,DHL,16,21,0.4704134760448099,1,5
Taipei,Chicago,Maersk,11,13,0.2787280433353797,1,2
Shenzhen,Rotterdam,FedEx,16,16,0.37979026147795525,0,0
Taipei,Rotterdam,FedEx,28,26,0.5985130794667752,0,0
Shenzhen,Rotterdam,DHL,22,16,0.5801877633045324,0,0
Shenzhen,Chicago,FedEx,34,10,0.6364353445734805,0,0
Penang,Rotterdam,FedEx,33,13,0.35181791542014107,0,0
Penang,LA,Maersk,14,41,0.3158314951530571,1,27
Penang,Chicago,FedEx,32,7,0.6116178827541631,0,0
Taipei,Rotterdam,DHL,28,38,0.13286174842752496,1,10
Taipei,LA,Maersk,10,12,0.25303154353213997,1,2
Penang,LA,DHL,10,14,0.04212773695299521,1,4
Taipei,Rotterdam,Maersk,36,13,0.07261085259608013,0,0
Penang,LA,Maersk,27,18,0.24338327926060888,0,0
Taipei,Rotterdam,FedEx,33,41,0.019529280296919027,1,8
Shenzhen,LA,FedEx,10,31,0.24541059208746152,1,21
Shenzhen,Chicago,FedEx,36,36,0.654976323062026,0,0
Penang,Chicago,DHL,37,8,0.06110707846893304,0,0
Taipei,Chicago,FedEx,14,6,0.436736677794641,0,0
Taipei,Chicago,FedEx,18,37,0.9131087869195494,1,19
Shenzhen,Chicago,Maersk,21,25,0.791284828925401,1,4
Shenzhen,Rotterdam,FedEx,18,5,0.3054375022948572,0,0
Penang,Chicago,FedEx,27,15,0.924805479191647,0,0
Shenzhen,Chicago,FedEx,32,5,0.32964649674772484,0,0
Penang,Chicago,FedEx,20,15,0.07251549633756249,0,0
Shenzhen,Chicago,Maersk,10,11,0.9940559567681135,1,1
Shenzhen,LA,FedEx,28,6,0.8700225271891717,0,0
Taipei,Chicago,Maersk,31,19,0.46593278330109233,0,0
Shenzhen,Chicago,DHL,34,12,0.6663765241924039,0,0
Shenzhen,Rotterdam,FedEx,19,30,0.6712280778566702,1,11
Penang,LA,FedEx,11,44,0.19448223073046034,1,33
Shenzhen,Rotterdam,FedEx,16,39,0.2000486331536323,1,23
Penang,Chicago,Maersk,29,25,0.4695807033518258,0,0
Shenzhen,Rotterdam,FedEx,11,42,0.911573140137698,1,31
Shenzhen,Rotterdam,FedEx,28,12,0.00999377485857078,0,0
Penang,Chicago,DHL,15,36,0.7825056359493593,1,21
Taipei,LA,Maersk,19,12,0.05752678371465414,0,0
Penang,LA,Maersk,18,14,0.47822211488311783,0,0
Penang,Rotterdam,DHL,17,27,0.6378728330734764,1,10
Penang,Chicago,Maersk,35,8,0.6867592670824648,0,0
Taipei,Rotterdam,FedEx,39,42,0.05847926361591138,1,3
Shenzhen,Rotterdam,FedEx,20,34,0.41860361738396823,1,14
Penang,Rotterdam,DHL,18,27,0.5838372605023247,1,9
Penang,Chicago,Maersk,29,9,0.06604553730600693,0,0
Taipei,Chicago,Maersk,37,25,0.13509455659530978,0,0
Penang,LA,Maersk,29,10,0.6636489895040385,0,0
Shenzhen,Chicago,DHL,18,21,0.5216381965906517,1,3
Taipei,Rotterdam,FedEx,17,29,0.16182866126829054,1,12
Shenzhen,Rotterdam,DHL,37,28,0.5352393369147335,0,0
Shenzhen,LA,FedEx,24,26,0.9126923734444158,1,2
Taipei,Chicago,DHL,11,17,0.015587584775363927,1,6
Penang,Rotterdam,FedEx,33,21,0.6426337734858546,0,0
Shenzhen,LA,Maersk,10,18,0.07365043460534193,1,8
Shenzhen,LA,Maersk,18,38,0.006449442964700847,1,20
Shenzhen,Rotterdam,Maersk,18,30,0.1506544886606338,1,12
Shenzhen,Rotterdam,DHL,22,23,0.4229066318539193,1,1
Taipei,Chicago,DHL,17,30,0.802343998981953,1,13
Taipei,LA,DHL,36,7,0.28178549660455865,0,0
Shenzhen,Rotterdam,Maersk,30,6,0.6256732123887586,0,0
Penang,LA,FedEx,14,32,0.41115663795530666,1,18
Shenzhen,Chicago,Maersk,38,6,0.23433179196600795,0,0
Penang,Rotterdam,Maersk,12,26,0.5142471142828586,1,14
Shenzhen,Chicago,FedEx,30,11,0.7974644903726232,0,0
Penang,LA,FedEx,13,8,0.8324923700561442,0,0
Shenzhen,Chicago,FedEx,26,42,0.8465195318772367,1,16
Penang,Chicago,FedEx,25,43,0.3385578125549794,1,18
